弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
762.60600,5,25,15138834,Wed Jul 22 15:47:57 2020,0,1bc25f00,35788896254558211,为中华之崛起而读书！！！
768.77800,1,25,16777215,Wed Jul 22 15:48:33 2020,0,cec0dc8f,35788915313475587,致敬
701.15300,1,25,16777215,Wed Jul 22 15:48:40 2020,0,487fe846,35788918804185095,别瞧不起印度了，打仗就要重视人家
741.14500,1,25,16777215,Wed Jul 22 15:48:48 2020,0,58f0b6e7,35788923092860935,心目中真正的键盘侠
83.80300,1,25,16777215,Wed Jul 22 15:48:51 2020,0,af995d66,35788924444999683,致敬
202.04000,1,25,16777215,Wed Jul 22 15:48:54 2020,0,ab6091ee,35788926332960773,致敬
774.90500,1,25,16777215,Wed Jul 22 15:49:25 2020,0,58f0b6e7,35788942646181893,致敬
585.09100,5,25,16646914,Wed Jul 22 15:49:46 2020,0,740d2b23,35788953341132803,事了拂衣去，深藏功与名
597.77100,4,25,16646914,Wed Jul 22 15:49:58 2020,0,740d2b23,35788959977046021,事了拂衣去，深藏功与名
748.18400,1,25,16777215,Wed Jul 22 15:50:14 2020,0,81d6dbc5,35788968289632259,中国N'b
763.68200,1,25,16777215,Wed Jul 22 15:50:30 2020,0,81d6dbc5,35788976404561925,中国牛逼
289.90000,1,25,16777215,Wed Jul 22 15:50:33 2020,0,b3b8eec1,35788978278367235,致敬
785.37700,1,25,16777215,Wed Jul 22 15:50:51 2020,0,aba1a024,35788987521564679,致敬
394.39900,1,25,16777215,Wed Jul 22 15:50:58 2020,0,767d74f,35788991206260741,泪目
352.40000,1,25,16777215,Wed Jul 22 15:51:14 2020,0,1e2e0ba2,35788999659880455,加油;中國夢.
600.67400,1,25,15138834,Wed Jul 22 15:51:35 2020,0,b74943a8,35789010861817861,聚是一团火，散是满天星！
200.80900,1,25,16777215,Wed Jul 22 15:51:55 2020,0,a66790c9,35789021241671687,致敬！
192.64800,1,25,16777215,Wed Jul 22 15:51:56 2020,0,56d106b5,35789021681549317,致敬
71.86000,1,25,16777215,Wed Jul 22 15:52:05 2020,0,67fad6c9,35789026423734343,王伟
317.86000,5,25,15138834,Wed Jul 22 15:52:14 2020,0,4f6be311,35789030912163845,致敬81192
791.86700,1,25,16777215,Wed Jul 22 15:52:14 2020,0,a1edb081,35789030963544069,致敬
96.75000,1,25,16777215,Wed Jul 22 15:52:17 2020,0,b6197d8a,35789032929099783,默哀
759.59900,4,25,16646914,Wed Jul 22 15:52:40 2020,0,740d2b23,35789044869758983,致敬
590.53800,5,25,16646914,Wed Jul 22 15:53:11 2020,0,640bf335,35789060918214661,聚是一团火，散是满天星
